review_id,listing_id,date,reviewer_id,reviewer_name,comments
5114,4502646,2017-07-31 00:00:00.000000,38423567,Tom Kevin,"We were 4 friends staying at the studio apartment. It is perfectly located in Antwerp in a charming street with many nice restaurants, shops and activities. A nice view towards the cathedral  We will definetly come back next time "
5115,4502646,2017-08-02 00:00:00.000000,5293571,Mykola,"Nice place, incredible location. Good for couples and single stay, convinient to explore the city."
5116,4502646,2017-08-13 00:00:00.000000,18374418,Aurora,Yara is a perfect Host!  All was well during our stay in the apt. The apt is Clean and confortable with all that a person needs and it's impossible to forget beautiful view!!  Thank you Yara! !
5117,4502646,2017-08-20 00:00:00.000000,5752518,Bianca,"Mooie loft op een toplocatie. Vanuit je bed kijk je zo op de kerk, echt prachtig. Fijne bedden  en alles wat je nodig hebt is er. Ik kom graag een keer terug!"
5118,4502646,2017-08-22 00:00:00.000000,110343678,Ben,A really good place - very nice with a good view of the local cathedral. Up a few flights of stairs but the central location made up for it. The hosts are dry accommodating and willing to deal with scheduling issues. Would go again. 
5119,4502646,2017-08-24 00:00:00.000000,19857921,Hannah,"Yara's apartment was in such a convenient location located in the centre of the old town a stones throw away from the cathedral. The view of the cathedral from the apartment was spectacular, a definite highlight. The stairs are steep but the are more than manageable. The apartment was clean and we loved the scandi design feel! We would definitely recommend staying here!"
5120,4502646,2017-08-25 00:00:00.000000,5237230,Dasha,"We didn't meet Yara but Yara's husband who was very friendly, cooperative and helpful. The flat is very beautiful, the location is just perfect. I would highly recommend it! Thank you guys."
5121,4502646,2017-08-26 00:00:00.000000,41553354,Esther,"Appartement op een toplocatie in Antwerpen! fijn contact met Yara. Appartement is schoon, orgineel en het uitzicht is op de Onze Lieve Vrouwekathedraal is geweldig!"
5122,4502646,2017-08-27 00:00:00.000000,3409826,Kith & Kin,"The apartment is cosy, nicely decorated and has a spectacular view on the cathedral. It is located super centrally in a very touristy and busy street. Up in the loft you do not notice that much of the crowd however. Only thing is that the cathedral's bells start ringing rather loud in the morning (around 9 on Sunday). Besides that we had a great stay!"
5123,4502646,2017-08-30 00:00:00.000000,147773513,Daphne,"Een geweldig sfeervol appartement midden in het centrum. We hebben de auto niet nodig gehad en konden alles lopend af. Genoeg informatie boekjes in het appartement met talloze dingen te doen en te bezichtigen. Het uitzicht bij de keuken is adembenemend. We werden warm onthaald door Yara, en de communicatie was goed. Wij zouden graag nog een keer gaan!"
5124,4502646,2017-09-02 00:00:00.000000,52498154,Mike,Perfect location and a spacious appartment. Shops and restaurants are closely located. Horrible communication though. Before we checked out the next guest just entered the appartment without knocking on the door or ringing the bell. Really disappointing.
5125,4502646,2017-09-03 00:00:00.000000,135704214,Maria,"Yara was a very responsive host and the apartment was nice for our stay. The location was great because it was right in town and near the beautiful cathedral. Just be aware there are many stairs to get to the apartment!<br/>We were a bit disappointed when we paid extra to have the spare bed made up, but when we arrived for the night, there weren't even any proper sheets for it."
5126,4502646,2017-09-05 00:00:00.000000,77373533,April,We loved the loft. It was located in the heart of Antwerpen with a wonderful view of the cathedral. Yara and her husband made our check in process easy. She gave us great directions that were easy to follow. Be warned that the front door is literally within the restaurants cafe outdoor seating. On occasion we had to ask the patrons to move so we could enter but was no problem. Also there is no lift and the loft is located on the 3rd floor. Taking our luggage up and back down was challenging but well worth it. The city of Antwerpen was beautiful and we throughly enjoyed our stay.
5127,4502646,2017-09-14 00:00:00.000000,7036760,Marcel,"The apartment, the location and the city was great and Yara was a great host."
5128,4502646,2017-09-17 00:00:00.000000,55482547,Harmeet,"Can't beat this location or view. Central to all the sights, a bunch of awesome restaurants nearby, and an incredible view of the cathedral from the apartment windows. Highly recommend to anyone visiting Antwerp. I would not recommend to anyone elder or with knee problems - it's a 3rd story walkup on narrow, steep stairs. <br/><br/>Yara was polite and responsive the entire time. Thanks Yara!"
5129,4502646,2017-09-20 00:00:00.000000,3769466,Eric,Perfect place in Antwerp. Would recommend to anyone in a heartbeat!
5130,4502646,2017-09-23 00:00:00.000000,30926043,Laniel,"An amazing little apartment! So cute and right in he middle of everything! Very clean and everything was as advertised. <br/>Thank you, Yara!"
5131,4502646,2017-09-24 00:00:00.000000,61495570,Jamie,Top locatie! Midden in het leuke centrum. Hele leuke studio en zeker een aanrader!
5132,4502646,2017-10-08 00:00:00.000000,98674232,Jan,Amazing location and perfect for a night out. The neigbourhood is full of bars and restaurants but no noise upstairs. Beautiful views. <br/><br/>Remark: sleeping in on Sundays is impossible because the bells in the cathedral are very loud starting at 8AM every half hour.
5133,4502646,2017-10-10 00:00:00.000000,1819847,Chris,"Steep walkup to a fabulous studio apartment. Breathtaking view of the cathedral and central to everything in Antwerp. The apartment was clean and well-appointed, we had a great time."
5134,4502646,2017-10-15 00:00:00.000000,18749459,Rense,"Wij hebben met veel plezier verbleven in dit met zorg ingerichte appartement, we voelden ons er erg thuis. De locatie is super, middenin het oude centrum."
5135,4502646,2017-10-20 00:00:00.000000,7355053,Angie,"This place is great! I've never had such a cool view in an apartment before. Bed is comfy, apartment design is very cute - just like the photos. I would stay here again! Communication was prompt and easy."
5136,4502646,2017-10-22 00:00:00.000000,148247902,Lisanne,Het plekje van Yara is een geweldige keuze geweest. Ideale locatie met echt een leuke en gezellige sfeer. Alles was netjes verzorgd en bij vragen konden we bij Yara terecht.
5137,4502646,2017-10-23 00:00:00.000000,8093252,Dennis,Fijne gastvrijheid. Goed service. Vriendelijke gastvrouw en schoonmaak. Zelfs een vers bosje bloemen neergezet. Top locatie. Alles volgens verwachting.
5138,4502646,2017-10-26 00:00:00.000000,132129477,Nadia,"Really great value for money. The loft is right in the heart of the historic city, with an amazing view of the cathedral. There are lots of good restaurants on the same street and it’s a short walk to the shopping district. The loft is a lovely space with lots of light and good kitchen facilities. Yara was very helpful and went out of her way for to accommodate us. The only thing that might be an issue for some guests is that there are a few flights of stairs to climb and they’re a bit steep, but definitely worth it if you can do it!"
5139,4502646,2017-10-28 00:00:00.000000,10141870,Gerlieke,"Een erg leuk en ruim appartement waarin je goed kunt toeven en tegelijk een geweldige uitvalsbasis om Antwerpen te verkennen. Wij hebben heerlijke homemade lasagna gegeten in Belissimo, in het gezellige straatje met eettentjes waarin het appartement zich bevindt. In het appartement merkt je overigens weinig van de reuring beneden, maar wel van het prachtige uitzicht op de kathedraal. De ontvangst en communicatie was ook erg aangenaam. Al met al een aanrader en wie weet komen we zelf ook nog eens terug!"
5140,4502646,2017-10-30 00:00:00.000000,43369882,Fiona,"Yara's place is such an unusual and quaint space, we loved it. It is on the third floor, on a restaurant street in the centre of Antwerp. The space was very clean and warm. There were some lovely quirky touches and we loved the view over the cathedral and listening to the bells ringing. We would highly recommend for a young couple. Communication was great with Yara."
5141,4502646,2017-11-04 00:00:00.000000,64770605,Christine,"Stylish, characterful – this is a wonderfully atmospheric loft apartment high up next to the majestic cathedral. It's light and airy but cosy and quirky too! Loved every minute."
5142,4502646,2017-11-09 00:00:00.000000,80641028,Jin,"The location is nice, but the flat is on the top of a/many restaurants, you have to go through a really dark/dirty hallway which full of restaurants’ trash, tables, and something else. The most unpleasant part is the stairs, this apartment is on the third floors, and it’s almost impossible to go to the apartment when you have a suitcase with you (who doesn’t travel with a suitcase?) at the same time, the handrail is extremely low(my knee height), it could be dangerous. The landlord didn’t offer any help when he gave us the key (very gentleman behavior). And there is no guide or message provide the basic information( WiFi, central heating), it was freezing cold and you have to spend another 30mins to figure out how things working in this flat after 30mins “stairs experience”. Before we checked out, landlord kept reminding l us to clean up our dishes(I  always do, but I wondering what the cleaning fee for ?) anyway, you sure could find a better flat in Antwerp."
5143,4502646,2017-11-10 00:00:00.000000,35185950,Jasper,Mooie kamer met geweldig uitzicht op de dom. Alles netjes en genoeg ruimte. Heerlijke plek centraal in de stad. Om de hoek aantal leuke tentjes om te eten en drinken. Badkamer mag wel een keer een upgrade krijgen gezien de prijs.
5144,4502646,2017-11-13 00:00:00.000000,76676209,Bertrand,"Perfect localisation, great place!"
5145,4502646,2017-11-20 00:00:00.000000,44604461,Megan,Yara’s place is adorable with an unbelievable view. It was clean and very quiet and offered everything we needed. It is right the the middle of all kinds of restaurants and nightlife. Loved our stay there.
5146,4502646,2017-12-08 00:00:00.000000,148792924,Rina,"Antwerpen im Studio von Yara ist eine Wucht. Mitten im Geschehen, sensationelle Aussicht auf die Lievevrouw Kathedrale, direkt in der „Fressgasse“, perfekt eingerichtet mit allem was man braucht und eine entzückende Gastfrau bzw. Gastherr. Nächstes Mal wieder. Oh ja, trittfest muss man schon sein, 62 Stufen bis oben, aber die zahlen sich auf jeden Fall aus."
